"StationID_Master"	"Cluster"	"BioComm"	"RespSampID"	"CSCI"	"BioDeg"	"BioNarrative"	"Response"	"ResponseValue"	"StressSampID"	"StressorType"	"Label"	"Stressor"	"StressorValue"	"StressorPctRank"	"Score"	"n"	"nType"	"LoEtrim"	"LoE"	"Analysis"	"Inside_Outside"	"Finding"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"OoverE"	1.297598774	"902S01097_2009-05-11"	"Habitat"	"Evenness of flow habitat types"	"Ev_FlowHab_score"	0.37	0.0909090909090909	1	666	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Supports"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Shredder_Taxa"	1	"902S01097_2009-05-11"	"Habitat"	"Evenness of flow habitat types"	"Ev_FlowHab_score"	0.37	0.0909090909090909	0	666	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Clinger_PercentTaxa"	0.310344828	"902S01097_2009-05-11"	"Habitat"	"Evenness of flow habitat types"	"Ev_FlowHab_score"	0.37	0.0909090909090909	0	666	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Taxonomic_Richness"	37	"902S01097_2009-05-11"	"Habitat"	"Evenness of flow habitat types"	"Ev_FlowHab_score"	0.37	0.0909090909090909	1	666	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Supports"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Intolerant_Percent"	0.028	"902S01097_2009-05-11"	"Habitat"	"Evenness of flow habitat types"	"Ev_FlowHab_score"	0.37	0.0909090909090909	0	666	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Clinger_PercentTaxa"	0.310344828	"902S01097_2009-05-11"	"Habitat"	"Evenness of flow habitat types"	"Ev_FlowHab_score"	0.37	0.0909090909090909	1	26	"All comparator samples"	"SR_InCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Inside the case"	"Supports"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"MMI"	0.803922222	"902S01097_2009-05-11"	"Habitat"	"Evenness of flow habitat types"	"Ev_FlowHab_score"	0.37	0.0909090909090909	1	666	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Supports"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Intolerant_Percent"	0.028	"902S01097_2009-05-11"	"Habitat"	"Evenness of flow habitat types"	"Ev_FlowHab_score"	0.37	0.0909090909090909	0	26	"All comparator samples"	"SR_InCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Inside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Shredder_Taxa"	1	"902S01097_2009-05-11"	"Habitat"	"Evenness of flow habitat types"	"Ev_FlowHab_score"	0.37	0.0909090909090909	0	26	"All comparator samples"	"SR_InCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Inside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"EPT_PercentTaxa"	0.189189189	"902S01097_2009-05-11"	"Habitat"	"Evenness of flow habitat types"	"Ev_FlowHab_score"	0.37	0.0909090909090909	0	666	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Coleoptera_PercentTaxa"	0.081081081	"902S01097_2009-05-11"	"Habitat"	"Evenness of flow habitat types"	"Ev_FlowHab_score"	0.37	0.0909090909090909	0	26	"All comparator samples"	"SR_InCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Inside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"EPT_PercentTaxa"	0.189189189	"902S01097_2009-05-11"	"Habitat"	"Evenness of flow habitat types"	"Ev_FlowHab_score"	0.37	0.0909090909090909	0	26	"All comparator samples"	"SR_InCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Inside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Coleoptera_PercentTaxa"	0.081081081	"902S01097_2009-05-11"	"Habitat"	"Evenness of flow habitat types"	"Ev_FlowHab_score"	0.37	0.0909090909090909	0	666	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"MMI"	0.803922222	"902S01097_2009-05-11"	"Habitat"	"Evenness of flow habitat types"	"Ev_FlowHab_score"	0.37	0.0909090909090909	0	26	"All comparator samples"	"SR_InCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Inside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"OoverE"	1.297598774	"902S01097_2009-05-11"	"Habitat"	"Evenness of flow habitat types"	"Ev_FlowHab_score"	0.37	0.0909090909090909	0	26	"All comparator samples"	"SR_InCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Inside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Taxonomic_Richness"	37	"902S01097_2009-05-11"	"Habitat"	"Evenness of flow habitat types"	"Ev_FlowHab_score"	0.37	0.0909090909090909	0	26	"All comparator samples"	"SR_InCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Inside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Intolerant_Percent"	0.028	"902S01097_2009-05-11"	"Habitat"	"Shannon diversity of natural substrate types"	"H_SubNat_score"	0.49	0.181818181818182	0	26	"All comparator samples"	"SR_InCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Inside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Shredder_Taxa"	1	"902S01097_2009-05-11"	"Habitat"	"Shannon diversity of natural substrate types"	"H_SubNat_score"	0.49	0.181818181818182	0	26	"All comparator samples"	"SR_InCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Inside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"OoverE"	1.297598774	"902S01097_2009-05-11"	"Habitat"	"Shannon diversity of natural substrate types"	"H_SubNat_score"	0.49	0.181818181818182	0	26	"All comparator samples"	"SR_InCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Inside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Taxonomic_Richness"	37	"902S01097_2009-05-11"	"Habitat"	"Shannon diversity of natural substrate types"	"H_SubNat_score"	0.49	0.181818181818182	1	26	"All comparator samples"	"SR_InCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Inside the case"	"Supports"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"MMI"	0.803922222	"902S01097_2009-05-11"	"Habitat"	"Shannon diversity of natural substrate types"	"H_SubNat_score"	0.49	0.181818181818182	1	666	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Supports"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Clinger_PercentTaxa"	0.310344828	"902S01097_2009-05-11"	"Habitat"	"Shannon diversity of natural substrate types"	"H_SubNat_score"	0.49	0.181818181818182	1	26	"All comparator samples"	"SR_InCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Inside the case"	"Supports"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Taxonomic_Richness"	37	"902S01097_2009-05-11"	"Habitat"	"Shannon diversity of natural substrate types"	"H_SubNat_score"	0.49	0.181818181818182	1	666	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Supports"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Coleoptera_PercentTaxa"	0.081081081	"902S01097_2009-05-11"	"Habitat"	"Shannon diversity of natural substrate types"	"H_SubNat_score"	0.49	0.181818181818182	0	26	"All comparator samples"	"SR_InCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Inside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"EPT_PercentTaxa"	0.189189189	"902S01097_2009-05-11"	"Habitat"	"Shannon diversity of natural substrate types"	"H_SubNat_score"	0.49	0.181818181818182	0	26	"All comparator samples"	"SR_InCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Inside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"OoverE"	1.297598774	"902S01097_2009-05-11"	"Habitat"	"Shannon diversity of natural substrate types"	"H_SubNat_score"	0.49	0.181818181818182	1	666	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Supports"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"MMI"	0.803922222	"902S01097_2009-05-11"	"Habitat"	"Shannon diversity of natural substrate types"	"H_SubNat_score"	0.49	0.181818181818182	1	26	"All comparator samples"	"SR_InCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Inside the case"	"Supports"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Coleoptera_PercentTaxa"	0.081081081	"902S01097_2009-05-11"	"Habitat"	"Shannon diversity of natural substrate types"	"H_SubNat_score"	0.49	0.181818181818182	1	666	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Supports"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Intolerant_Percent"	0.028	"902S01097_2009-05-11"	"Habitat"	"Shannon diversity of natural substrate types"	"H_SubNat_score"	0.49	0.181818181818182	1	666	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Supports"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Shredder_Taxa"	1	"902S01097_2009-05-11"	"Habitat"	"Shannon diversity of natural substrate types"	"H_SubNat_score"	0.49	0.181818181818182	1	666	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Supports"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Clinger_PercentTaxa"	0.310344828	"902S01097_2009-05-11"	"Habitat"	"Shannon diversity of natural substrate types"	"H_SubNat_score"	0.49	0.181818181818182	1	666	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Supports"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"EPT_PercentTaxa"	0.189189189	"902S01097_2009-05-11"	"Habitat"	"Shannon diversity of natural substrate types"	"H_SubNat_score"	0.49	0.181818181818182	1	666	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Supports"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Coleoptera_PercentTaxa"	0.081081081	"902S01097_2009-05-11"	"Ions"	"Total calcium (mg/L)"	"Calcium_uf_mg_L"	126	1	1	105	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Supports"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"EPT_PercentTaxa"	0.189189189	"902S01097_2009-05-11"	"Ions"	"Total calcium (mg/L)"	"Calcium_uf_mg_L"	126	1	1	105	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Supports"
